ID,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
366,2021,MI,FT,Data Analyst,62000,USD,62000,US,0,US,L
367,2021,MI,FT,Data Scientist,73000,USD,73000,US,0,US,L
368,2021,MI,FT,Data Engineer,38400,EUR,45391,NL,100,NL,L
369,2021,SE,FT,Director of Data Science,168000,USD,168000,JP,0,JP,S
370,2021,MI,FT,Data Scientist,160000,SGD,119059,SG,100,IL,M
371,2021,MI,FT,Applied Machine Learning Scientist,423000,USD,423000,US,50,US,L
372,2021,MI,FT,Data Engineer,24000,EUR,28369,MT,50,MT,L
373,2021,SE,FT,Data Specialist,165000,USD,165000,US,100,US,L
374,2021,MI,FT,Principal Data Scientist,151000,USD,151000,US,100,US,L
375,2021,SE,FT,Data Science Manager,7000000,INR,94665,IN,50,IN,L
376,2021,EN,FT,Research Scientist,60000,GBP,82528,GB,50,GB,L
377,2021,EX,FT,BI Data Analyst,150000,USD,150000,IN,100,US,L
378,2021,EX,FT,Head of Data,235000,USD,235000,US,100,US,L
379,2021,SE,FT,Data Scientist,45000,EUR,53192,FR,50,FR,L
380,2021,MI,FT,BI Data Analyst,100000,USD,100000,US,100,US,M
381,2021,MI,PT,3D Computer Vision Researcher,400000,INR,5409,IN,50,IN,M
382,2021,MI,CT,ML Engineer,270000,USD,270000,US,100,US,L
383,2021,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
384,2021,SE,FT,Data Analytics Engineer,67000,EUR,79197,DE,100,DE,L
385,2021,MI,FT,Data Engineer,140000,USD,140000,US,100,US,L
386,2021,MI,FT,Applied Data Scientist,68000,CAD,54238,GB,50,CA,L
387,2021,MI,FT,Machine Learning Engineer,40000,EUR,47282,ES,100,ES,S
388,2021,EX,FT,Director of Data Science,130000,EUR,153667,IT,100,PL,L
389,2021,MI,FT,Data Engineer,110000,PLN,28476,PL,100,PL,L
390,2021,EN,FT,Data Analyst,50000,EUR,59102,FR,50,FR,M
391,2021,MI,FT,Data Analytics Engineer,110000,USD,110000,US,100,US,L
392,2021,SE,FT,Lead Data Analyst,170000,USD,170000,US,100,US,L
393,2021,SE,FT,Data Analyst,80000,USD,80000,BG,100,US,S
394,2021,SE,FT,Marketing Data Analyst,75000,EUR,88654,GR,100,DK,L
395,2021,EN,FT,Data Science Consultant,65000,EUR,76833,DE,100,DE,S
396,2021,MI,FT,Lead Data Analyst,1450000,INR,19609,IN,100,IN,L
397,2021,SE,FT,Lead Data Engineer,276000,USD,276000,US,0,US,L
398,2021,EN,FT,Data Scientist,2200000,INR,29751,IN,50,IN,L
399,2021,MI,FT,Cloud Data Engineer,120000,SGD,89294,SG,50,SG,L
400,2021,EN,PT,AI Scientist,12000,USD,12000,BR,100,US,S
401,2021,MI,FT,Financial Data Analyst,450000,USD,450000,US,100,US,L
402,2021,EN,FT,Computer Vision Software Engineer,70000,USD,70000,US,100,US,M
403,2021,MI,FT,Computer Vision Software Engineer,81000,EUR,95746,DE,100,US,S
404,2021,MI,FT,Data Analyst,75000,USD,75000,US,0,US,L
405,2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,L
406,2021,MI,FT,BI Data Analyst,11000000,HUF,36259,HU,50,US,L
407,2021,MI,FT,Data Analyst,62000,USD,62000,US,0,US,L
408,2021,MI,FT,Data Scientist,73000,USD,73000,US,0,US,L
409,2021,MI,FT,Data Analyst,37456,GBP,51519,GB,50,GB,L
410,2021,MI,FT,Research Scientist,235000,CAD,187442,CA,100,CA,L
411,2021,SE,FT,Data Engineer,115000,USD,115000,US,100,US,S
412,2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
413,2021,EN,FT,Data Engineer,2250000,INR,30428,IN,100,IN,L
414,2021,SE,FT,Machine Learning Engineer,80000,EUR,94564,DE,50,DE,L
415,2021,SE,FT,Director of Data Engineering,82500,GBP,113476,GB,100,GB,M
416,2021,SE,FT,Lead Data Engineer,75000,GBP,103160,GB,100,GB,S
417,2021,EN,PT,AI Scientist,12000,USD,12000,PK,100,US,M
418,2021,MI,FT,Data Engineer,38400,EUR,45391,NL,100,NL,L
419,2021,EN,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,L
420,2021,MI,FT,Data Scientist,50000,USD,50000,NG,100,NG,L
421,2021,MI,FT,Data Science Engineer,34000,EUR,40189,GR,100,GR,M
422,2021,EN,FT,Data Analyst,90000,USD,90000,US,100,US,S
423,2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L
424,2021,MI,FT,Big Data Engineer,60000,USD,60000,ES,50,RO,M
425,2021,SE,FT,Principal Data Engineer,200000,USD,200000,US,100,US,M
426,2021,EN,FT,Data Analyst,50000,USD,50000,US,100,US,M
427,2021,EN,FT,Applied Data Scientist,80000,GBP,110037,GB,0,GB,L
428,2021,EN,PT,Data Analyst,8760,EUR,10354,ES,50,ES,M
429,2021,MI,FT,Principal Data Scientist,151000,USD,151000,US,100,US,L
430,2021,SE,FT,Machine Learning Scientist,120000,USD,120000,US,50,US,S
431,2021,MI,FT,Data Scientist,700000,INR,9466,IN,0,IN,S
432,2021,EN,FT,Machine Learning Engineer,20000,USD,20000,IN,100,IN,S
433,2021,SE,FT,Lead Data Scientist,3000000,INR,40570,IN,50,IN,L
434,2021,EN,FT,Machine Learning Developer,100000,USD,100000,IQ,50,IQ,S
435,2021,EN,FT,Data Scientist,42000,EUR,49646,FR,50,FR,M
436,2021,MI,FT,Applied Machine Learning Scientist,38400,USD,38400,VN,100,US,M
437,2021,SE,FT,Computer Vision Engineer,24000,USD,24000,BR,100,BR,M
438,2021,EN,FT,Data Scientist,100000,USD,100000,US,0,US,S
439,2021,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M
440,2021,MI,FT,ML Engineer,7000000,JPY,63711,JP,50,JP,S
441,2021,MI,FT,ML Engineer,8500000,JPY,77364,JP,50,JP,S
442,2021,SE,FT,Principal Data Scientist,220000,USD,220000,US,0,US,L
443,2021,EN,FT,Data Scientist,80000,USD,80000,US,100,US,M
444,2021,MI,FT,Data Analyst,135000,USD,135000,US,100,US,L
445,2021,SE,FT,Data Science Manager,240000,USD,240000,US,0,US,L
446,2021,SE,FT,Data Engineering Manager,150000,USD,150000,US,0,US,L
447,2021,MI,FT,Data Scientist,82500,USD,82500,US,100,US,S
448,2021,MI,FT,Data Engineer,100000,USD,100000,US,100,US,L
449,2021,SE,FT,Machine Learning Engineer,70000,EUR,82744,BE,50,BE,M
450,2021,MI,FT,Research Scientist,53000,EUR,62649,FR,50,FR,M
451,2021,MI,FT,Data Engineer,90000,USD,90000,US,100,US,L
452,2021,SE,FT,Data Engineering Manager,153000,USD,153000,US,100,US,L
453,2021,SE,FT,Cloud Data Engineer,160000,USD,160000,BR,100,US,S
454,2021,SE,FT,Director of Data Science,168000,USD,168000,JP,0,JP,S
455,2021,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
456,2021,MI,FT,Data Scientist,95000,CAD,75774,CA,100,CA,L
457,2021,EN,FT,Data Scientist,13400,USD,13400,UA,100,UA,L
458,2021,SE,FT,Data Science Manager,144000,USD,144000,US,100,US,L
459,2021,SE,FT,Data Science Engineer,159500,CAD,127221,CA,50,CA,L
460,2021,MI,FT,Data Scientist,160000,SGD,119059,SG,100,IL,M
461,2021,MI,FT,Applied Machine Learning Scientist,423000,USD,423000,US,50,US,L
462,2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M
463,2021,EN,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,S
464,2021,EX,FT,Head of Data,230000,USD,230000,RU,50,RU,L
465,2021,EX,FT,Head of Data Science,85000,USD,85000,RU,0,RU,M
466,2021,MI,FT,Data Engineer,24000,EUR,28369,MT,50,MT,L
467,2021,EN,FT,Data Science Consultant,54000,EUR,63831,DE,50,DE,L
468,2021,EX,FT,Director of Data Science,110000,EUR,130026,DE,50,DE,M
469,2021,SE,FT,Data Specialist,165000,USD,165000,US,100,US,L
470,2021,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L
471,2021,EX,FT,Director of Data Science,250000,USD,250000,US,0,US,L
472,2021,EN,FT,BI Data Analyst,55000,USD,55000,US,50,US,S
473,2021,MI,FT,Data Architect,150000,USD,150000,US,100,US,L
474,2021,MI,FT,Data Architect,170000,USD,170000,US,100,US,L
475,2021,MI,FT,Data Engineer,60000,GBP,82528,GB,100,GB,L
476,2021,EN,FT,Data Analyst,60000,USD,60000,US,100,US,S
477,2021,SE,FT,Principal Data Scientist,235000,USD,235000,US,100,US,L
478,2021,SE,FT,Research Scientist,51400,EUR,60757,PT,50,PT,L
479,2021,SE,FT,Data Engineering Manager,174000,USD,174000,US,100,US,L
480,2021,MI,FT,Data Scientist,58000,MXN,2859,MX,0,MX,S
481,2021,MI,FT,Data Scientist,30400000,CLP,40038,CL,100,CL,L
482,2021,EN,FT,Machine Learning Engineer,81000,USD,81000,US,50,US,S
483,2021,MI,FT,Data Scientist,420000,INR,5679,IN,100,US,S
484,2021,MI,FT,Big Data Engineer,1672000,INR,22611,IN,0,IN,L
485,2021,MI,FT,Data Scientist,76760,EUR,90734,DE,50,DE,L
486,2021,MI,FT,Data Engineer,22000,EUR,26005,RO,0,US,L
487,2021,SE,FT,Finance Data Analyst,45000,GBP,61896,GB,50,GB,L
488,2021,MI,FL,Machine Learning Scientist,12000,USD,12000,PK,50,PK,M
489,2021,MI,FT,Data Engineer,4000,USD,4000,IR,100,IR,M
490,2021,SE,FT,Data Analytics Engineer,50000,USD,50000,VN,100,GB,M
491,2021,EX,FT,Data Science Consultant,59000,EUR,69741,FR,100,ES,S
492,2021,SE,FT,Data Engineer,65000,EUR,76833,RO,50,GB,S
493,2021,MI,FT,Machine Learning Engineer,74000,USD,74000,JP,50,JP,S
494,2021,SE,FT,Data Science Manager,152000,USD,152000,US,100,FR,L
495,2021,EN,FT,Machine Learning Engineer,21844,USD,21844,CO,50,CO,M
496,2021,MI,FT,Big Data Engineer,18000,USD,18000,MD,0,MD,S
497,2021,SE,FT,Data Science Manager,174000,USD,174000,US,100,US,L
498,2021,SE,FT,Research Scientist,120500,CAD,96113,CA,50,CA,L
499,2021,MI,FT,Data Scientist,147000,USD,147000,US,50,US,L
500,2021,EN,FT,BI Data Analyst,9272,USD,9272,KE,100,KE,S
501,2021,SE,FT,Machine Learning Engineer,1799997,INR,24342,IN,100,IN,L
502,2021,SE,FT,Data Science Manager,4000000,INR,54094,IN,50,US,L
503,2021,EN,FT,Data Science Consultant,90000,USD,90000,US,100,US,S
504,2021,MI,FT,Data Scientist,52000,EUR,61467,DE,50,AT,M
505,2021,SE,FT,Machine Learning Infrastructure Engineer,195000,USD,195000,US,100,US,M
506,2021,MI,FT,Data Scientist,32000,EUR,37825,ES,100,ES,L
507,2021,SE,FT,Research Scientist,50000,USD,50000,FR,100,US,S
508,2021,MI,FT,Data Scientist,160000,USD,160000,US,100,US,L
509,2021,MI,FT,Data Scientist,69600,BRL,12901,BR,0,BR,S
510,2021,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
511,2021,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
512,2021,MI,FL,Data Engineer,20000,USD,20000,IT,0,US,L
513,2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,0,US,L
514,2021,MI,FT,Machine Learning Engineer,21000,EUR,24823,SI,50,SI,L
515,2021,MI,FT,Research Scientist,48000,EUR,56738,FR,50,FR,S
516,2021,MI,FT,Data Engineer,48000,GBP,66022,HK,50,GB,S
517,2021,EN,FT,Big Data Engineer,435000,INR,5882,IN,0,CH,L
518,2021,EN,FT,Machine Learning Engineer,21000,EUR,24823,DE,50,DE,M
519,2021,SE,FT,Principal Data Engineer,185000,USD,185000,US,100,US,L
520,2021,EN,PT,Computer Vision Engineer,180000,DKK,28609,DK,50,DK,S
521,2021,MI,FT,Data Scientist,76760,EUR,90734,DE,50,DE,L
522,2021,MI,FT,Machine Learning Engineer,75000,EUR,88654,BE,100,BE,M
523,2021,SE,FT,Data Analytics Manager,140000,USD,140000,US,100,US,L
524,2021,MI,FT,Machine Learning Engineer,180000,PLN,46597,PL,100,PL,L
525,2021,MI,FT,Data Scientist,85000,GBP,116914,GB,50,GB,L
526,2021,MI,FT,Data Scientist,2500000,INR,33808,IN,0,IN,M
527,2021,MI,FT,Data Scientist,40900,GBP,56256,GB,50,GB,L
528,2021,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,CA,L
529,2021,EX,CT,Principal Data Scientist,416000,USD,416000,US,100,US,S
530,2021,SE,FT,Data Scientist,110000,CAD,87738,CA,100,CA,S
531,2021,MI,FT,Data Scientist,75000,EUR,88654,DE,50,DE,L
532,2021,SE,FT,Data Scientist,135000,USD,135000,US,0,US,L
533,2021,SE,FT,Data Analyst,90000,CAD,71786,CA,100,CA,M
534,2021,EN,FT,Big Data Engineer,1200000,INR,16228,IN,100,IN,L
535,2021,SE,FT,ML Engineer,256000,USD,256000,US,100,US,S
536,2021,SE,FT,Director of Data Engineering,200000,USD,200000,US,100,US,L
537,2021,SE,FT,Data Analyst,200000,USD,200000,US,100,US,L
538,2021,MI,FT,Data Architect,180000,USD,180000,US,100,US,L
539,2021,MI,FT,Head of Data Science,110000,USD,110000,US,0,US,S
540,2021,MI,FT,Research Scientist,80000,CAD,63810,CA,100,CA,M
541,2021,MI,FT,Data Scientist,39600,EUR,46809,ES,100,ES,M
542,2021,EN,FT,Data Scientist,4000,USD,4000,VN,0,VN,M
543,2021,EN,FT,Data Engineer,1600000,INR,21637,IN,50,IN,M
544,2021,SE,FT,Data Scientist,130000,CAD,103691,CA,100,CA,L
545,2021,MI,FT,Data Analyst,80000,USD,80000,US,100,US,L
546,2021,MI,FT,Data Engineer,110000,USD,110000,US,100,US,L
547,2021,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
548,2021,EN,FT,AI Scientist,1335000,INR,18053,IN,100,AS,S
549,2021,MI,FT,Data Engineer,52500,GBP,72212,GB,50,GB,L
550,2021,EN,FT,Data Scientist,31000,EUR,36643,FR,50,FR,L
551,2021,MI,FT,Data Engineer,108000,TRY,12103,TR,0,TR,M
552,2021,SE,FT,Data Engineer,70000,GBP,96282,GB,50,GB,L
553,2021,SE,FT,Principal Data Analyst,170000,USD,170000,US,100,US,M
554,2021,MI,FT,Data Scientist,115000,USD,115000,US,50,US,L
555,2021,EN,FT,Data Scientist,90000,USD,90000,US,100,US,S
556,2021,EX,FT,Principal Data Engineer,600000,USD,600000,US,100,US,L
557,2021,EN,FT,Data Scientist,2100000,INR,28399,IN,100,IN,M
558,2021,MI,FT,Data Analyst,93000,USD,93000,US,100,US,L
559,2021,SE,FT,Big Data Architect,125000,CAD,99703,CA,50,CA,M
560,2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L
561,2021,SE,FT,Principal Data Scientist,147000,EUR,173762,DE,100,DE,M
562,2021,SE,FT,Machine Learning Engineer,185000,USD,185000,US,50,US,L
563,2021,EX,FT,Director of Data Science,120000,EUR,141846,DE,0,DE,L
564,2021,MI,FT,Data Scientist,130000,USD,130000,US,50,US,L
565,2021,SE,FT,Data Analyst,54000,EUR,63831,DE,50,DE,L
566,2021,MI,FT,Data Scientist,1250000,INR,16904,IN,100,IN,S
567,2021,SE,FT,Machine Learning Engineer,4900000,INR,66265,IN,0,IN,L
568,2021,MI,FT,Data Scientist,21600,EUR,25532,RS,100,DE,S
569,2021,SE,FT,Lead Data Engineer,160000,USD,160000,PR,50,US,S
570,2021,MI,FT,Data Engineer,93150,USD,93150,US,0,US,M
571,2021,MI,FT,Data Engineer,111775,USD,111775,US,0,US,M
572,2021,MI,FT,Data Engineer,250000,TRY,28016,TR,100,TR,M
573,2021,EN,FT,Data Engineer,55000,EUR,65013,DE,50,DE,M
574,2021,EN,FT,Data Engineer,72500,USD,72500,US,100,US,L
575,2021,SE,FT,Computer Vision Engineer,102000,BRL,18907,BR,0,BR,M
576,2021,EN,FT,Data Science Consultant,65000,EUR,76833,DE,0,DE,L
577,2021,EN,FT,Machine Learning Engineer,85000,USD,85000,NL,100,DE,S
578,2021,SE,FT,Data Scientist,65720,EUR,77684,FR,50,FR,M
579,2021,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
580,2021,EN,FT,Data Scientist,58000,USD,58000,US,50,US,L
581,2021,SE,FT,AI Scientist,55000,USD,55000,ES,100,ES,L
582,2021,SE,FT,Data Scientist,180000,TRY,20171,TR,50,TR,L
583,2021,EN,FT,Business Data Analyst,50000,EUR,59102,LU,100,LU,L
584,2021,MI,FT,Data Engineer,112000,USD,112000,US,100,US,L
585,2021,EN,FT,Research Scientist,100000,USD,100000,JE,0,CN,L
586,2021,MI,PT,Data Engineer,59000,EUR,69741,NL,100,NL,L
587,2021,SE,CT,Staff Data Scientist,105000,USD,105000,US,100,US,M
588,2021,MI,FT,Research Scientist,69999,USD,69999,CZ,50,CZ,L
589,2021,SE,FT,Data Science Manager,7000000,INR,94665,IN,50,IN,L
590,2021,SE,FT,Head of Data,87000,EUR,102839,SI,100,SI,L
591,2021,MI,FT,Data Scientist,109000,USD,109000,US,50,US,L
592,2021,MI,FT,Machine Learning Engineer,43200,EUR,51064,IT,50,IT,L
593,2022,MI,FT,Machine Learning Engineer,1650000,INR,20984,IN,50,IN,L
594,2022,EN,FT,AI Developer,300000,USD,300000,IN,50,IN,L
595,2022,EN,FT,Machine Learning Engineer,54000,CHF,56536,CH,100,CH,S
596,2022,SE,FT,Data Scientist,84000,EUR,88256,ES,100,GB,L
597,2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,S
598,2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L
599,2022,MI,FT,Data Scientist,70000,EUR,73546,DE,100,DE,M
600,2022,SE,FT,Lead Data Scientist,164000,EUR,172309,IE,100,IE,L
601,2022,SE,FT,BI Developer,130000,USD,130000,US,100,US,L
602,2022,EN,PT,Data Analyst,34320,USD,34320,US,100,US,S
603,2022,MI,FT,Business Data Analyst,48000,BRL,9289,BR,100,BR,M
604,2022,EX,FT,Data Science Manager,106000,USD,106000,UZ,0,RU,L
605,2022,SE,FT,Lead Data Scientist,192000,USD,192000,US,100,US,L
606,2022,EN,FT,Data Scientist,168000,USD,168000,US,100,US,M
607,2022,EN,FT,Data Scientist,85000,USD,85000,US,0,US,M
608,2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000,US,100,US,M
609,2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M
610,2022,MI,FT,Research Scientist,23000,USD,23000,IN,100,IN,L
611,2022,MI,FT,Data Scientist,155000,USD,155000,US,100,US,L
612,2022,SE,FT,Machine Learning Engineer,80000,EUR,84053,FR,50,FR,L
613,2022,EN,FT,Business Data Analyst,48000,USD,48000,US,50,US,L
614,2022,EN,FT,AI Developer,6000,EUR,6304,MK,0,MK,S
615,2022,MI,FT,Computer Vision Engineer,1250000,INR,15897,IN,100,IN,M
616,2022,MI,FT,Data Scientist,110000,USD,110000,US,100,US,L
617,2022,EN,PT,Data Analyst,24000,EUR,25216,ES,100,US,L
618,2022,MI,FT,Business Data Analyst,1440000,INR,18314,IN,50,IN,L
619,2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
620,2022,SE,FT,Data Analytics Manager,133000,USD,133000,NL,0,NL,L
621,2022,MI,FT,Data Analyst,1125000,INR,14307,IN,100,IN,L
622,2022,EN,FT,Data Scientist,130000,USD,130000,US,0,US,M
623,2022,MI,FT,Data Scientist,1100000,INR,13989,IN,100,IN,L
624,2022,SE,FT,Manager Data Management,125000,USD,125000,US,100,US,L
625,2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
626,2022,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
627,2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
628,2022,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M
629,2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
630,2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
631,2022,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,M
632,2022,SE,FT,Data Science Consultant,94500,USD,94500,US,0,US,M
633,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
634,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
635,2022,SE,FT,Data Science Consultant,145000,USD,145000,US,0,US,M
636,2022,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,M
637,2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
638,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
639,2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
640,2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
641,2022,SE,FT,Applied Machine Learning Scientist,150000,USD,150000,US,100,US,M
642,2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
643,2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
644,2022,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
645,2022,MI,FT,Data Scientist,127500,USD,127500,US,100,US,M
646,2022,SE,FT,Data Scientist,126500,USD,126500,US,100,US,M
647,2022,SE,FT,Data Scientist,51000,USD,51000,US,100,US,M
648,2022,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M
649,2022,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
650,2022,EN,FT,Applied Data Scientist,40000,USD,40000,AU,100,PK,M
651,2022,EN,FT,AI Programmer,40000,USD,40000,PK,100,AU,M
652,2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
653,2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
654,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
655,2022,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
656,2022,SE,FT,Data Scientist,272550,USD,272550,US,100,US,M
657,2022,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
658,2022,MI,FT,Data Scientist,90000,EUR,94560,FR,100,FR,M
659,2022,MI,FT,Data Scientist,50000,EUR,52533,FR,100,FR,M
660,2022,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
661,2022,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M
662,2022,SE,FT,Machine Learning Software Engineer,248400,USD,248400,CA,100,CA,M
663,2022,SE,FT,Machine Learning Software Engineer,183600,USD,183600,CA,100,CA,M
664,2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
665,2022,EN,FT,Machine Learning Developer,40000,USD,40000,PK,100,AU,M
666,2022,SE,FT,Lead Data Scientist,4460000,INR,56723,IN,0,IN,L
667,2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
668,2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
669,2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
670,2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
671,2022,EN,FT,Data Science Consultant,23000,EUR,24165,IT,50,IT,M
672,2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M
673,2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
674,2022,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
675,2022,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
676,2022,SE,FT,Data Analyst,149000,USD,149000,US,100,US,M
677,2022,SE,FT,Data Analyst,119000,USD,119000,US,100,US,M
678,2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
679,2022,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
680,2022,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M
681,2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M
682,2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M
683,2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
684,2022,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
685,2022,SE,FT,ML Engineer,235000,USD,235000,US,100,US,M
686,2022,SE,FT,ML Engineer,185000,USD,185000,US,100,US,M
687,2022,SE,FT,Cloud Database Engineer,190000,USD,190000,US,100,US,M
688,2022,SE,FT,Cloud Database Engineer,160000,USD,160000,US,100,US,M
689,2022,EN,FT,Product Data Analyst,100000,USD,100000,US,100,US,M
690,2022,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
691,2022,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M
692,2022,MI,FT,Data Scientist,75000,GBP,92350,GB,0,GB,M
693,2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M
694,2022,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M
695,2022,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M
696,2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
697,2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
698,2022,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M
699,2022,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
700,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
701,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
702,2022,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
703,2022,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,M
704,2022,SE,FT,Data Science Manager,120000,USD,120000,US,0,US,M
705,2022,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
706,2022,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M
707,2022,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M
708,2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,M
709,2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
710,2022,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,M
711,2022,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
712,2022,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
713,2022,EN,FT,Machine Learning Software Engineer,10000,USD,10000,MA,50,MA,S
714,2022,MI,FT,Data Scientist,2500000,INR,31795,IN,100,US,M
715,2022,MI,FT,NLP Engineer,198000,PLN,44365,PL,100,PL,S
716,2022,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M
717,2022,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M
718,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M
